Range	60.0dB	-120.0dBm
Mobile unit	1	Mobile Terminal	 00.00000	 000.00000	0.0
Fixed unit	2	Monte da Virgem	 41.11313	-008.59838	200.1
Fixed unit	3	Sardoura	 41.04918	-008.31171	316.6
Fixed unit	4	Resende	 41.13410	-007.98018	552.6
Fixed unit	7	S. J. Pesqueira	 41.15195	-007.41028	614.3
Fixed unit	8	Torre de Moncorvo	 41.15945	-007.17083	697.9
Latitude	Longitude	Rx(dB)	Best unit
 41.33211	-007.36849	 037.0	7
 41.33211	-007.36350	 029.3	7
 41.33211	-007.35851	 021.1	7
 41.33210	-007.35352	 015.3	0
 41.33211	-007.34853	 013.4	0
 41.33211	-007.34354	 009.4	0
 41.33211	-007.33855	 020.0	7
 41.33211	-007.33356	 011.7	0
 41.33211	-007.32857	 018.5	7
 41.33211	-007.32358	 032.6	7
 41.33211	-007.31859	 008.4	0
 41.33211	-007.31360	 029.7	0
 41.33211	-007.30861	 015.3	0
 41.33211	-007.30362	 017.0	7
 41.33210	-007.29863	 000.7	0
 41.33211	-007.29364	 001.9	0
 41.33211	-007.28865	 011.8	0
 41.33211	-007.28366	 017.7	0
 41.33211	-007.27867	 020.3	0
 41.33211	-007.27368	 026.7	0
 41.33211	-007.26869	 032.8	0
 41.33211	-007.26370	 020.7	7
 41.33211	-007.25871	 007.6	0
 41.33211	-007.25372	 006.0	0
 41.33211	-007.24873	 025.2	4
 41.33210	-007.24374	 013.3	0
 41.33211	-007.23875	 031.2	7
 41.33211	-007.23376	 008.8	0
 41.33211	-007.22877	 025.6	0
 41.33211	-007.22378	 031.5	7
 41.33211	-007.21879	 032.4	7
 41.33211	-007.21380	 035.5	7
 41.33211	-007.20881	 035.7	0
 41.33211	-007.20382	 034.3	0
 41.33210	-007.19883	 038.4	0
 41.33211	-007.19384	 035.7	0
 41.33211	-007.18885	 036.6	0
 41.33211	-007.18386	 037.6	0
 41.33211	-007.17887	 037.2	0
 41.33211	-007.17388	 027.2	0
 41.33211	-007.16889	 037.9	0
 41.33211	-007.16390	 030.9	0
 41.33211	-007.15891	 031.6	8
 41.33211	-007.15392	 031.6	0
 41.33211	-007.14893	 028.4	0
 41.33211	-007.14394	 028.2	8
 41.33211	-007.13895	 033.7	8
 41.33211	-007.13396	 029.2	0
 41.33211	-007.12897	 039.1	8
 41.33211	-007.12398	 040.5	8
 41.33210	-007.11899	 007.6	0
 41.33211	-007.11400	 014.1	8
 41.33210	-007.10901	 030.0	8
 41.33211	-007.10402	 045.4	8
 41.33211	-007.09903	 055.1	8
 41.33211	-007.09404	 055.7	8
 41.33211	-007.08905	 056.8	8
 41.33211	-007.08406	 033.6	8
 41.33211	-007.07907	 049.9	8
 41.33210	-007.07408	 050.4	8
 41.33211	-007.06909	 051.7	8
 41.33211	-007.06410	 046.6	8
 41.33211	-007.05911	 042.2	8
 41.33211	-007.05412	 059.9	8
 41.33211	-007.04913	 047.8	8
 41.33211	-007.04414	 024.0	0
 41.33211	-007.03914	 045.2	8
 41.33211	-007.03416	 040.9	8
 41.33211	-007.02916	 037.1	8
 41.33211	-007.02417	 026.2	0
 41.32835	-008.71583	 036.8	2
 41.32836	-008.71084	 036.9	2
 41.32835	-008.70584	 035.2	2
 41.32835	-008.70086	 036.1	2
 41.32836	-008.69586	 040.6	2
 41.32836	-008.69088	 037.3	2
 41.32835	-008.68588	 035.9	2
 41.32835	-008.68089	 032.3	2
 41.32836	-008.67590	 030.2	2
 41.32835	-008.67091	 050.9	2
 41.32835	-008.66592	 044.6	2
 41.32835	-008.66093	 032.8	2
 41.32835	-008.65594	 032.7	2
 41.32835	-008.65095	 020.5	2
 41.32835	-008.64596	 035.8	2
 41.32836	-008.64097	 046.1	2
 41.32836	-008.63598	 039.6	2
 41.32835	-008.63099	 043.2	0
 41.32835	-008.62600	 035.1	0
 41.32835	-008.62101	 033.6	2
 41.32836	-008.61602	 040.8	2
 41.32836	-008.61103	 027.4	2
 41.32835	-008.60604	 026.0	2
 41.32835	-008.60105	 043.9	2
 41.32835	-008.59606	 028.0	3
 41.32836	-008.59107	 024.3	2
 41.32836	-008.58608	 025.7	0
 41.32835	-008.58109	 035.5	0
 41.32835	-008.57610	 034.9	2
 41.32835	-008.57111	 034.2	2
 41.32836	-008.56612	 032.5	2
 41.32836	-008.56113	 032.8	2
 41.32835	-008.55614	 038.3	2
 41.32835	-008.55115	 044.1	2
 41.32835	-008.54616	 025.5	2
 41.32835	-008.54117	 034.0	2
 41.32836	-008.53618	 026.0	0
 41.32835	-008.53119	 028.8	2
 41.32835	-008.52620	 034.9	2
 41.32835	-008.52121	 037.7	2
 41.32835	-008.51622	 030.1	2
 41.32836	-008.51123	 029.7	2
 41.32836	-008.50624	 025.3	2
 41.32836	-008.50125	 030.6	0
 41.32835	-008.49626	 021.5	0
 41.32835	-008.49127	 029.5	2
 41.32836	-008.48628	 035.5	2
 41.32836	-008.48129	 024.7	0
 41.32835	-008.47630	 023.9	0
 41.32835	-008.47131	 028.9	2
 41.32835	-008.46632	 032.7	2
 41.32835	-008.46133	 036.6	2
 41.32835	-008.45634	 045.0	2
 41.32836	-008.45135	 051.1	2
 41.32836	-008.44636	 030.0	2
 41.32835	-008.44137	 051.5	2
 41.32835	-008.43638	 051.7	2
 41.32836	-008.43139	 032.8	0
 41.32836	-008.42640	 049.4	2
 41.32835	-008.42141	 048.2	2
 41.32835	-008.41642	 037.3	0
 41.32835	-008.41143	 034.8	0
 41.32835	-008.40644	 036.2	0
 41.32836	-008.40145	 015.4	0
 41.32836	-008.39646	 031.8	2
 41.32835	-008.39147	 025.1	0
 41.32835	-008.38648	 014.3	0
 41.32835	-008.38149	 041.1	3
 41.32835	-008.37650	 040.4	0
 41.32835	-008.37151	 039.3	0
 41.32835	-008.36652	 043.1	0
 41.32835	-008.36153	 047.0	0
 41.32835	-008.35654	 040.2	3
 41.32836	-008.35155	 038.8	0
 41.32836	-008.34656	 044.1	0
 41.32836	-008.34157	 042.7	0
 41.32835	-008.33658	 042.1	0
 41.32835	-008.33159	 041.8	2
 41.32835	-008.32660	 033.0	2
 41.32836	-008.32161	 044.3	3
 41.32836	-008.31662	 046.5	0
 41.32836	-008.31163	 046.3	0
 41.32835	-008.30664	 047.4	2
 41.32835	-008.30165	 015.3	0
 41.32836	-008.29665	 011.7	0
 41.32836	-008.29167	 029.3	0
 41.32836	-008.28667	 015.3	0
 41.32835	-008.28168	 034.0	2
 41.32835	-008.27669	 004.7	0
 41.32835	-008.27170	 029.0	3
 41.32835	-008.26671	 035.6	3
 41.32836	-008.26172	 050.5	3
 41.32835	-008.25673	 046.6	3
 41.32835	-008.25175	 046.0	3
 41.32835	-008.24675	 046.4	3
 41.32835	-008.24176	 020.1	0
 41.32836	-008.23677	 014.7	0
 41.32836	-008.23178	 026.2	3
 41.32835	-008.22679	 021.0	3
 41.32835	-008.22180	 030.2	3
 41.32835	-008.21681	 033.9	0
 41.32836	-008.21182	 032.1	0
 41.32836	-008.20683	 009.4	0
 41.32836	-008.20184	 017.1	0
 41.32835	-008.19685	 029.8	0
 41.32835	-008.19186	 027.1	3
 41.32836	-008.18687	 032.3	3
 41.32835	-008.18188	 036.3	0
 41.32835	-008.17689	 025.9	0
 41.32835	-008.17190	 021.9	0
 41.32835	-008.16691	 034.2	2
 41.32835	-008.16192	 020.6	0
 41.32836	-008.15693	 017.4	0
 41.32836	-008.15194	 021.2	0
 41.32835	-008.14695	 027.7	0
 41.32835	-008.14196	 010.6	0
 41.32835	-008.13697	 022.5	0
 41.32835	-008.13198	 015.9	0
 41.32836	-008.12699	 019.3	0
 41.32835	-008.12200	 020.4	0
 41.32835	-008.11701	 010.7	0
 41.32835	-008.11202	 002.6	0
 41.32836	-008.10703	 009.0	0
 41.32836	-008.10204	 009.3	0
 41.32836	-008.09705	 013.5	0
 41.32835	-008.09206	 006.2	0
 41.32835	-008.08707	 010.6	4
 41.32835	-008.08208	 026.3	0
 41.32835	-008.07709	 026.3	0
 41.32836	-008.07210	 027.4	3
 41.32835	-008.06711	 015.6	0
 41.32835	-008.06212	 030.7	3
 41.32835	-008.05713	 037.1	3
 41.32836	-008.05214	 042.0	0
 41.32836	-008.04715	 043.4	3
 41.32836	-008.04216	 029.6	0
 41.32835	-008.03717	 041.1	3
 41.32835	-008.03218	 039.3	3
 41.32835	-008.02719	 032.4	3
 41.32836	-008.02220	 019.1	0
 41.32836	-008.01721	 023.2	0
 41.32835	-008.01222	 010.0	0
 41.32835	-008.00723	 014.9	0
 41.32835	-008.00224	 030.5	0
 41.32836	-007.99725	 047.8	3
 41.32836	-007.99226	 048.1	3
 41.32836	-007.98727	 052.1	3
 41.32835	-007.98228	 018.8	4
 41.32835	-007.97729	 027.4	3
 41.32836	-007.97230	-003.0	4
 41.32836	-007.96731	 020.6	2
 41.32836	-007.96232	-002.4	4
 41.32836	-007.95733	 011.8	0
 41.32835	-007.95234	 031.7	0
 41.32835	-007.94735	 034.6	0
 41.32836	-007.94236	 035.0	0
 41.32835	-007.93737	 037.5	2
 41.32835	-007.93238	 040.8	2
 41.32835	-007.92739	 038.5	2
 41.32835	-007.92240	 041.3	0
 41.32836	-007.91741	 014.7	0
 41.32836	-007.91242	 006.7	0
 41.32836	-007.90743	 003.8	0
 41.32836	-007.90244	-002.2	0
 41.32835	-007.89745	 005.1	0
 41.32835	-007.89246	 021.1	0
 41.32836	-007.88747	 007.4	3
 41.32835	-007.88247	-016.8	0
 41.32835	-007.87748	 003.5	0
 41.32835	-007.87250	 044.1	2
 41.32835	-007.86751	-003.9	4
 41.32836	-007.86251	 028.7	0
 41.32836	-007.85752	 012.6	0
 41.32836	-007.85253	 039.9	2
 41.32835	-007.84754	 030.9	0
 41.32835	-007.84255	 045.3	0
 41.32836	-007.83756	 040.5	0
 41.32836	-007.83257	 039.6	0
 41.32836	-007.82758	 038.9	0
 41.32836	-007.82259	 038.4	0
 41.32835	-007.81760	 022.8	7
 41.32836	-007.81261	 039.4	0
 41.32836	-007.80762	 037.4	0
 41.32836	-007.80263	 014.8	0
 41.32836	-007.79764	 036.6	0
 41.32835	-007.79265	 036.5	0
 41.32835	-007.78766	 036.4	0
 41.32835	-007.78267	 035.0	0
 41.32836	-007.77768	 032.8	7
 41.32836	-007.77269	 028.8	7
 41.32835	-007.76770	 031.6	7
 41.32835	-007.76271	 033.6	7
 41.32835	-007.75772	 029.9	7
 41.32836	-007.75273	 025.0	0
 41.32836	-007.74774	 019.3	0
 41.32836	-007.74275	 018.7	0
 41.32835	-007.73776	 016.3	0
 41.32835	-007.73277	 022.0	0
 41.32835	-007.72778	 024.3	0
 41.32836	-007.72279	 024.7	0
 41.32836	-007.71780	 021.7	0
 41.32835	-007.71281	 021.1	4
 41.32835	-007.70782	 025.5	0
 41.32835	-007.70283	 026.3	4
 41.32836	-007.69784	 027.2	0
 41.32836	-007.69285	 027.3	0
 41.32836	-007.68786	 027.8	0
 41.32835	-007.68287	 028.5	4
 41.32835	-007.67788	 029.3	4
 41.32835	-007.67289	 029.1	4
 41.32836	-007.66790	 029.8	4
 41.32836	-007.66291	 015.5	0
 41.32835	-007.65792	 030.8	4
 41.32835	-007.65293	 043.0	7
 41.32836	-007.64794	 030.9	0
 41.32836	-007.64295	 041.7	0
 41.32836	-007.63796	 040.3	0
 41.32836	-007.63297	 028.8	0
 41.32835	-007.62798	 037.4	0
 41.32835	-007.62299	 025.1	0
 41.32836	-007.61800	 043.0	0
 41.32836	-007.61301	 053.9	7
 41.32836	-007.60802	 050.2	7
 41.32835	-007.60303	 052.8	7
 41.32835	-007.59804	 053.4	7
 41.32836	-007.59305	 053.4	7
 41.32836	-007.58806	 051.7	7
 41.32835	-007.58307	 045.9	7
 41.32835	-007.57808	 042.4	7
 41.32835	-007.57309	 041.2	7
 41.32835	-007.56810	 034.1	7
 41.32835	-007.56311	 044.6	7
 41.32835	-007.55812	 045.0	7
 41.32836	-007.55313	 042.9	7
 41.32835	-007.54814	 041.4	7
 41.32835	-007.54315	 022.2	0
 41.32836	-007.53816	 035.5	7
 41.32836	-007.53317	 020.9	7
 41.32836	-007.52818	 025.8	4
 41.32835	-007.52319	 030.0	4
 41.32835	-007.51820	 039.7	7
 41.32835	-007.51321	 020.3	0
 41.32836	-007.50822	 029.4	0
 41.32836	-007.50323	 034.2	0
 41.32835	-007.49824	 035.9	4
 41.32835	-007.49325	 049.1	7
 41.32835	-007.48826	 044.4	7
 41.32836	-007.48327	 042.4	0
 41.32836	-007.47828	 033.1	7
 41.32835	-007.47329	 039.3	0
 41.32835	-007.46830	 040.1	0
 41.32835	-007.46330	 040.2	0
 41.32835	-007.45831	 040.1	0
 41.32836	-007.45333	 044.5	0
 41.32836	-007.44833	 053.3	7
 41.32835	-007.44334	 039.6	7
 41.32835	-007.43835	 028.8	0
 41.32835	-007.43336	 027.0	0
 41.32836	-007.42837	 026.8	0
 41.32836	-007.42338	 031.4	0
 41.32836	-007.41839	 039.0	7
 41.32835	-007.41340	 038.2	7
 41.32835	-007.40841	 041.6	7
 41.32835	-007.40342	 039.5	7
 41.32836	-007.39843	 015.4	7
 41.32836	-007.39344	 018.2	0
 41.32836	-007.38845	 003.7	0
 41.32835	-007.38346	 004.9	7
 41.32836	-007.37847	-005.0	0
 41.32835	-007.37348	 011.2	0
 41.32836	-007.36849	 005.6	0
 41.32835	-007.36350	 027.4	7
 41.32835	-007.35851	 014.8	0
 41.32835	-007.35352	 005.4	0
 41.32835	-007.34853	 025.1	0
 41.32836	-007.34354	 017.4	0
 41.32836	-007.33855	 025.5	7
 41.32835	-007.33356	 025.0	0
 41.32835	-007.32857	 020.0	7
 41.32835	-007.32358	 026.5	7
 41.32836	-007.31859	 025.5	0
 41.32836	-007.31360	 017.4	0
 41.32836	-007.30861	 015.4	0
 41.32835	-007.30362	 016.8	0
 41.32835	-007.29863	 021.8	0
 41.32835	-007.29364	 010.3	0
 41.32836	-007.28865	 009.8	0
 41.32835	-007.28366	 008.2	0
 41.32835	-007.27867	 007.0	0
 41.32835	-007.27368	 013.1	0
 41.32835	-007.26869	 022.0	0
 41.32835	-007.26370	 027.0	0
 41.32836	-007.25871	 027.5	0
 41.32836	-007.25372	 028.4	0
 41.32835	-007.24873	 030.9	0
 41.32835	-007.24374	 029.2	0
 41.32836	-007.23875	 027.7	0
 41.32836	-007.23376	 029.9	0
 41.32836	-007.22877	 030.3	0
 41.32835	-007.22378	 031.5	0
 41.32835	-007.21879	 035.1	7
 41.32835	-007.21380	 037.9	0
 41.32835	-007.20881	 036.5	0
 41.32836	-007.20382	 033.2	0
 41.32835	-007.19883	 034.7	7
 41.32835	-007.19384	 032.2	0
 41.32835	-007.18885	 036.8	0
 41.32835	-007.18386	 037.5	0
 41.32835	-007.17887	 036.5	0
 41.32836	-007.17388	 037.2	0
 41.32835	-007.16889	 039.0	0
 41.32835	-007.16390	 041.2	7
 41.32836	-007.15891	 028.5	8
 41.32836	-007.15392	 022.3	8
 41.32836	-007.14893	 019.6	0
 41.32836	-007.14394	 035.0	8
 41.32835	-007.13895	 028.9	8
 41.32835	-007.13396	 023.9	0
 41.32836	-007.12897	 036.4	8
 41.32835	-007.12398	 017.7	0
 41.32836	-007.11899	 029.7	8
 41.32835	-007.11400	 018.3	8
 41.32835	-007.10901	 030.8	8
 41.32836	-007.10402	 044.4	8
 41.32836	-007.09903	 042.9	8
 41.32836	-007.09404	 046.6	8
 41.32835	-007.08905	 028.0	8
 41.32835	-007.08406	 053.8	8
 41.32835	-007.07907	 054.1	8
 41.32835	-007.07408	 055.4	8
 41.32835	-007.06909	 051.2	8
 41.32836	-007.06410	 052.9	8
 41.32835	-007.05911	 045.3	8
 41.32835	-007.05412	 063.9	8
 41.32836	-007.04913	 063.9	8
 41.32836	-007.04414	 048.1	8
 41.32835	-007.03915	 041.0	8
 41.32835	-007.03416	 021.8	0
 41.32835	-007.02917	 018.4	0
 41.32835	-007.02418	 028.5	0
 41.32460	-008.71583	 043.0	2
 41.32460	-008.71083	 040.5	2
 41.32460	-008.70584	 039.5	2
 41.32459	-008.70085	 035.9	2
 41.32460	-008.69586	 040.0	2
 41.32460	-008.69087	 037.2	2
 41.32460	-008.68588	 024.0	2
 41.32460	-008.68089	 036.9	2
 41.32460	-008.67590	 042.7	2
 41.32460	-008.67091	 045.1	2
 41.32460	-008.66592	 038.3	2
 41.32460	-008.66093	 034.2	2
 41.32460	-008.65594	 025.7	2
 41.32460	-008.65095	 026.0	2
 41.32460	-008.64596	 022.4	2
 41.32460	-008.64097	 033.4	2
 41.32460	-008.63598	 051.1	2
 41.32460	-008.63099	 036.8	0
 41.32460	-008.62600	 030.5	0
 41.32460	-008.62101	 034.4	2
 41.32460	-008.61602	 029.2	2
 41.32460	-008.61103	 035.0	2
 41.32460	-008.60604	 038.2	2
 41.32460	-008.60105	 041.5	2
 41.32460	-008.59606	 028.1	2
 41.32460	-008.59107	 018.5	0
 41.32460	-008.58608	 029.1	0
 41.32459	-008.58109	 029.8	2
 41.32460	-008.57610	 033.3	0
 41.32460	-008.57111	 033.8	2
 41.32460	-008.56612	 037.5	2
 41.32460	-008.56113	 027.7	0
 41.32460	-008.55614	 035.7	2
 41.32460	-008.55115	 042.8	2
 41.32460	-008.54616	 024.2	2
 41.32460	-008.54117	 024.6	2
 41.32460	-008.53618	 025.2	2
 41.32460	-008.53119	 030.4	2
 41.32459	-008.52620	 035.7	2
 41.32459	-008.52121	 035.6	2
 41.32460	-008.51622	 026.9	2
 41.32460	-008.51123	 029.8	2
 41.32460	-008.50624	 024.4	0
 41.32460	-008.50125	 022.2	2
 41.32460	-008.49626	 028.6	0
 41.32460	-008.49127	 027.9	2
 41.32460	-008.48628	 035.0	2
 41.32460	-008.48129	 033.8	0
 41.32460	-008.47630	 031.6	0
 41.32460	-008.47131	 020.7	0
 41.32460	-008.46632	 031.1	2
 41.32460	-008.46133	 037.4	2
 41.32460	-008.45634	 047.2	2
 41.32460	-008.45135	 061.6	2
 41.32460	-008.44636	 060.0	2
 41.32460	-008.44137	 053.0	2
 41.32459	-008.43638	 052.2	2
 41.32460	-008.43139	 054.0	2
 41.32460	-008.42640	 044.8	2
 41.32460	-008.42141	 037.6	2
 41.32460	-008.41642	 027.1	0
 41.32460	-008.41143	 032.8	0
 41.32460	-008.40644	 035.0	2
 41.32460	-008.40145	 034.3	0
 41.32460	-008.39646	 042.7	2
 41.32460	-008.39147	 042.6	0
 41.32459	-008.38648	 049.9	0
 41.32460	-008.38149	 042.2	3
 41.32460	-008.37650	 039.2	3
 41.32459	-008.37151	 040.2	0
 41.32460	-008.36652	 044.1	0
 41.32460	-008.36153	 045.2	0
 41.32460	-008.35654	 046.1	0
 41.32460	-008.35155	 038.1	0
 41.32460	-008.34656	 039.3	0
 41.32460	-008.34157	 042.1	2
 41.32460	-008.33658	 032.7	0
 41.32460	-008.33158	 044.6	0
 41.32460	-008.32660	 048.6	0
 41.32459	-008.32161	 044.8	0
 41.32460	-008.31662	 045.8	0
 41.32460	-008.31163	 047.0	0
 41.32460	-008.30663	 048.3	0
 41.32460	-008.30165	 024.4	0
 41.32460	-008.29666	 010.7	0
 41.32460	-008.29166	 023.5	0
 41.32460	-008.28667	 017.0	0
 41.32460	-008.28168	 037.7	2
 41.32460	-008.27669	 023.1	4
 41.32459	-008.27170	 024.0	0
 41.32460	-008.26671	 037.5	0
 41.32460	-008.26172	 046.0	3
 41.32460	-008.25673	 044.2	3
 41.32460	-008.25174	 046.1	3
 41.32460	-008.24675	 045.1	3
 41.32460	-008.24176	 044.4	3
 41.32460	-008.23677	 043.1	3
 41.32460	-008.23178	 024.0	3
 41.32460	-008.22679	 016.0	3
 41.32460	-008.22180	 027.4	0
 41.32460	-008.21681	 025.0	0
 41.32460	-008.21182	 026.4	0
 41.32460	-008.20683	 035.1	0
 41.32460	-008.20184	 036.7	0
 41.32460	-008.19685	 035.6	0
 41.32460	-008.19186	 035.9	0
 41.32460	-008.18687	 034.8	0
 41.32460	-008.18188	 036.0	0
 41.32460	-008.17689	 034.1	2
 41.32460	-008.17190	 030.2	2
 41.32460	-008.16691	 022.8	2
 41.32460	-008.16192	 005.0	0
 41.32460	-008.15693	 015.2	0
 41.32460	-008.15194	 016.0	0
 41.32460	-008.14695	 020.3	0
 41.32460	-008.14196	 017.2	0
 41.32460	-008.13697	 015.5	0
 41.32460	-008.13198	 008.9	0
 41.32460	-008.12699	 012.5	0
 41.32460	-008.12200	 014.9	0
 41.32460	-008.11701	 011.1	0
 41.32460	-008.11202	 012.6	0
 41.32460	-008.10703	 015.7	0
 41.32460	-008.10204	 004.9	0
 41.32460	-008.09705	 000.8	0
 41.32460	-008.09206	 014.2	0
 41.32460	-008.08707	 006.8	0
 41.32460	-008.08208	 014.3	0
 41.32460	-008.07709	 019.7	0
 41.32460	-008.07210	 024.8	0
 41.32460	-008.06711	 024.1	0
 41.32460	-008.06212	 029.2	3
 41.32460	-008.05713	 035.8	3
 41.32460	-008.05214	 041.3	3
 41.32460	-008.04715	 038.6	3
 41.32460	-008.04216	 038.8	3
 41.32460	-008.03717	 034.7	3
 41.32460	-008.03218	 039.6	3
 41.32460	-008.02719	 018.8	0
 41.32460	-008.02220	 022.5	3
 41.32460	-008.01721	 026.5	0
 41.32460	-008.01222	 028.9	0
 41.32460	-008.00723	 010.1	0
 41.32460	-008.00224	 036.9	0
 41.32460	-007.99725	 043.7	3
 41.32460	-007.99226	 042.8	3
 41.32460	-007.98727	 032.4	3
 41.32460	-007.98228	 025.7	3
 41.32459	-007.97729	 018.1	0
 41.32460	-007.97230	 028.8	0
 41.32460	-007.96731	 034.0	0
 41.32460	-007.96232	 000.4	0
 41.32460	-007.95733	-000.8	0
 41.32460	-007.95234	 005.7	0
 41.32460	-007.94735	 006.6	0
 41.32460	-007.94236	 020.8	0
 41.32460	-007.93737	 015.5	0
 41.32460	-007.93238	 024.1	0
 41.32460	-007.92739	 036.4	0
 41.32460	-007.92240	-000.5	0
 41.32460	-007.91741	 041.7	0
 41.32460	-007.91242	 000.4	0
 41.32460	-007.90743	-006.4	0
 41.32460	-007.90244	 003.6	0
 41.32460	-007.89745	-016.0	0
 41.32460	-007.89246	 002.8	0
 41.32459	-007.88747	 022.4	2
 41.32459	-007.88247	-007.6	0
 41.32460	-007.87748	 002.1	0
 41.32460	-007.87249	 033.4	0
 41.32460	-007.86750	 030.7	0
 41.32460	-007.86251	 031.0	7
 41.32460	-007.85752	 018.4	4
 41.32460	-007.85253	 024.6	0
 41.32460	-007.84754	 026.8	0
 41.32460	-007.84255	 037.0	0
 41.32460	-007.83756	 037.2	0
 41.32460	-007.83257	 040.5	0
 41.32460	-007.82758	 039.4	0
 41.32460	-007.82259	 039.4	0
 41.32460	-007.81760	 038.4	0
 41.32460	-007.81261	 037.6	7
 41.32460	-007.80762	 037.3	0
 41.32460	-007.80263	 036.2	0
 41.32460	-007.79764	 035.7	0
 41.32460	-007.79265	 034.5	0
 41.32460	-007.78766	 034.8	0
 41.32460	-007.78267	 032.6	7
 41.32460	-007.77768	 030.3	7
 41.32460	-007.77269	 026.9	7
 41.32460	-007.76770	 024.6	7
 41.32460	-007.76271	 025.5	7
 41.32460	-007.75772	 021.1	0
 41.32460	-007.75273	 023.3	0
 41.32460	-007.74774	 015.7	0
 41.32460	-007.74275	 019.1	0
 41.32460	-007.73776	 020.0	4
 41.32460	-007.73277	 023.2	4
 41.32460	-007.72778	 021.6	7
 41.32460	-007.72279	 016.5	0
 41.32460	-007.71780	 018.9	4
 41.32460	-007.71281	 015.1	0
 41.32460	-007.70782	 026.4	4
 41.32460	-007.70283	 026.8	0
 41.32460	-007.69784	 026.8	0
 41.32460	-007.69285	 027.2	4
 41.32460	-007.68786	 022.1	0
 41.32460	-007.68287	 017.8	0
 41.32460	-007.67788	 015.4	0
 41.32460	-007.67289	 030.1	4
 41.32460	-007.66790	 022.4	0
 41.32460	-007.66291	 031.3	4
 41.32460	-007.65792	 044.2	7
 41.32460	-007.65293	 032.5	0
 41.32460	-007.64794	 040.4	0
 41.32460	-007.64295	 040.4	7
 41.32460	-007.63796	 035.2	0
 41.32460	-007.63297	 037.0	0
 41.32460	-007.62798	 034.4	0
 41.32460	-007.62299	 031.2	0
 41.32460	-007.61800	 051.2	7
 41.32460	-007.61301	 045.2	7
 41.32460	-007.60802	 052.2	7
 41.32460	-007.60303	 049.5	7
 41.32460	-007.59804	 053.6	7
 41.32460	-007.59305	 052.7	7
 41.32460	-007.58806	 052.0	7
 41.32460	-007.58307	 036.0	7
 41.32460	-007.57808	 030.1	0
 41.32460	-007.57309	 030.5	7
 41.32460	-007.56810	 040.6	7
 41.32460	-007.56311	 032.5	7
 41.32460	-007.55812	 044.4	7
 41.32460	-007.55313	 039.0	7
 41.32460	-007.54814	 035.0	7
 41.32460	-007.54315	 037.2	7
 41.32460	-007.53816	 030.2	7
 41.32460	-007.53317	 021.7	4
 41.32460	-007.52818	 029.1	0
 41.32460	-007.52319	 039.3	0
 41.32460	-007.51820	 027.2	0
 41.32460	-007.51321	 037.2	0
 41.32460	-007.50822	 033.0	0
 41.32460	-007.50323	 034.0	0
 41.32460	-007.49824	 050.3	7
 41.32460	-007.49325	 047.1	0
 41.32460	-007.48826	 042.9	7
 41.32460	-007.48327	 035.6	0
 41.32460	-007.47828	 025.6	0
 41.32460	-007.47329	 035.0	4
 41.32460	-007.46830	 038.4	4
 41.32460	-007.46330	 036.0	0
 41.32460	-007.45831	 033.5	0
 41.32460	-007.45333	 043.7	0
 41.32460	-007.44834	 052.7	7
 41.32460	-007.44335	 038.6	7
 41.32460	-007.43835	 025.6	0
 41.32460	-007.43336	 027.9	0
 41.32460	-007.42837	 025.4	0
 41.32460	-007.42338	 026.6	0
 41.32460	-007.41839	 035.0	7
 41.32460	-007.41340	 036.4	7
 41.32460	-007.40841	 034.6	7
 41.32460	-007.40342	 028.7	7
 41.32460	-007.39843	 026.5	7
 41.32460	-007.39344	 011.7	0
 41.32460	-007.38845	 005.6	0
 41.32460	-007.38346	 030.7	7
 41.32460	-007.37847	 049.6	7
 41.32460	-007.37348	 036.7	7
 41.32460	-007.36849	 032.3	7
 41.32460	-007.36350	 014.9	7
 41.32460	-007.35851	 023.3	0
 41.32459	-007.35352	 025.0	0
 41.32460	-007.34853	 017.8	0
 41.32460	-007.34354	 031.2	7
 41.32460	-007.33855	 017.7	0
 41.32460	-007.33356	 035.1	7
 41.32460	-007.32857	 020.2	7
 41.32460	-007.32358	 020.1	0
 41.32460	-007.31859	 030.5	0
 41.32460	-007.31360	 017.7	7
 41.32460	-007.30861	 010.8	0
 41.32460	-007.30362	 014.4	0
 41.32460	-007.29863	 019.7	0
 41.32460	-007.29364	 018.7	0
 41.32460	-007.28865	 015.8	7
 41.32460	-007.28366	 018.9	0
 41.32460	-007.27867	 020.8	0
 41.32460	-007.27368	 015.5	0
 41.32460	-007.26869	 010.4	0
 41.32460	-007.26370	 019.1	0
 41.32460	-007.25871	 021.1	0
 41.32460	-007.25372	 021.0	0
 41.32460	-007.24873	 023.0	0
 41.32460	-007.24374	 023.3	0
 41.32460	-007.23875	 023.9	0
 41.32460	-007.23376	 027.4	0
 41.32460	-007.22877	 026.8	0
 41.32460	-007.22378	 027.7	0
 41.32460	-007.21879	 035.1	0
 41.32460	-007.21380	 033.3	0
 41.32460	-007.20881	 035.4	7
 41.32460	-007.20382	 032.5	0
 41.32460	-007.19883	 035.7	0
 41.32460	-007.19384	 036.0	0
 41.32460	-007.18885	 036.0	0
 41.32460	-007.18386	 036.0	0
 41.32460	-007.17887	 036.0	0
 41.32460	-007.17388	 039.4	0
 41.32460	-007.16889	 042.7	0
 41.32460	-007.16390	 041.8	7
 41.32459	-007.15891	 026.2	8
 41.32460	-007.15392	 014.1	0
